,Order_ID,Customer_ID,Employee_ID,Shipper_ID,Product_ID,Category_ID,Order_Date,Require_date,Shipper_Date,Company_Name,Customer_Name,Customer_Title,Customer_City,Customer_Country,EmployeeName,Employee_Title,Employee_City,Employee_Country,Reports_To,Product_Name,Quantity_Per_Unit,Product_Unit_Price,Discontinued,Category_Name,Description,Shipper_Company,Cost,Unit_Price,Quantity,Discount,Revenue,Profit,Year,Month,Day,Quarter,Day_Name,Weekend_Flag,Processing_Time
1508,10827,BONAP,1,2,10,8,2015-01-12,2015-01-26,2015-02-06,Bon app',Laurence Lebihan,Owner,Marseille,France,Nancy Davolio,Sales Representative,New York,USA,8.0,Ikura,12 - 200 ml jars,31.0,0,Seafood,Seaweed and fish,United Package,63.54,31.0,15.0,0.0,465.0,401.46,2015,1,12,1,Monday,0,25 days
1509,10827,BONAP,1,2,39,1,2015-01-12,2015-01-26,2015-02-06,Bon app',Laurence Lebihan,Owner,Marseille,France,Nancy Davolio,Sales Representative,New York,USA,8.0,Chartreuse verte,750 cc per bottle,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,63.54,18.0,21.0,0.0,378.0,314.46,2015,1,12,1,Monday,0,25 days
1510,10828,RANCH,9,1,20,3,2015-01-13,2015-01-27,2015-02-04,Rancho grande,Sergio Gutiérrez,Sales Representative,Buenos Aires,Argentina,Anne Dodsworth,Sales Representative,London,UK,5.0,Sir Rodney's Marmalade,30 gift boxes,81.0,0,Confections,"Desserts, candies, and sweet breads",Speedy Express,90.85,81.0,5.0,0.0,405.0,314.15,2015,1,13,1,Tuesday,0,22 days
1511,10828,RANCH,9,1,38,1,2015-01-13,2015-01-27,2015-02-04,Rancho grande,Sergio Gutiérrez,Sales Representative,Buenos Aires,Argentina,Anne Dodsworth,Sales Representative,London,UK,5.0,Côte de Blaye,12 - 75 cl bottles,263.5,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express,90.85,263.5,2.0,0.0,527.0,436.15,2015,1,13,1,Tuesday,0,22 days
1512,10829,ISLAT,9,1,2,1,2015-01-13,2015-02-10,2015-01-23,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Anne Dodsworth,Sales Representative,London,UK,5.0,Chang,24 - 12 oz bottles,19.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express,154.72,19.0,10.0,0.0,190.0,35.28,2015,1,13,1,Tuesday,0,10 days
1513,10829,ISLAT,9,1,8,2,2015-01-13,2015-02-10,2015-01-23,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Anne Dodsworth,Sales Representative,London,UK,5.0,Northwoods Cranberry Sauce,12 - 12 oz jars,40.0,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Speedy Express,154.72,40.0,20.0,0.0,800.0,645.28,2015,1,13,1,Tuesday,0,10 days
1514,10829,ISLAT,9,1,13,8,2015-01-13,2015-02-10,2015-01-23,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Anne Dodsworth,Sales Representative,London,UK,5.0,Konbu,2 kg box,6.0,0,Seafood,Seaweed and fish,Speedy Express,154.72,6.0,10.0,0.0,60.0,-94.72,2015,1,13,1,Tuesday,0,10 days
1515,10829,ISLAT,9,1,60,4,2015-01-13,2015-02-10,2015-01-23,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Anne Dodsworth,Sales Representative,London,UK,5.0,Camembert Pierrot,15 - 300 g rounds,34.0,0,Dairy Products,Cheeses,Speedy Express,154.72,34.0,21.0,0.0,714.0,559.28,2015,1,13,1,Tuesday,0,10 days
1516,10830,TRADH,4,2,6,2,2015-01-13,2015-02-24,2015-01-21,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,New York,USA,8.0,Grandma's Boysenberry Spread,12 - 8 oz jars,25.0,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",United Package,81.83,25.0,6.0,0.0,150.0,68.17,2015,1,13,1,Tuesday,0,8 days
1517,10830,TRADH,4,2,39,1,2015-01-13,2015-02-24,2015-01-21,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,New York,USA,8.0,Chartreuse verte,750 cc per bottle,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,81.83,18.0,28.0,0.0,504.0,422.17,2015,1,13,1,Tuesday,0,8 days
1518,10830,TRADH,4,2,60,4,2015-01-13,2015-02-24,2015-01-21,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,New York,USA,8.0,Camembert Pierrot,15 - 300 g rounds,34.0,0,Dairy Products,Cheeses,United Package,81.83,34.0,30.0,0.0,1020.0,938.17,2015,1,13,1,Tuesday,0,8 days
1519,10830,TRADH,4,2,68,3,2015-01-13,2015-02-24,2015-01-21,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,New York,USA,8.0,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,Confections,"Desserts, candies, and sweet breads",United Package,81.83,12.5,24.0,0.0,300.0,218.17000000000002,2015,1,13,1,Tuesday,0,8 days
1520,10831,SANTG,3,2,19,3,2015-01-14,2015-02-11,2015-01-23,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,Janet Leverling,Sales Representative,New York,USA,8.0,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,Confections,"Desserts, candies, and sweet breads",United Package,72.19,9.2,2.0,0.0,18.4,-53.79,2015,1,14,1,Wednesday,0,9 days
1521,10831,SANTG,3,2,35,1,2015-01-14,2015-02-11,2015-01-23,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,Janet Leverling,Sales Representative,New York,USA,8.0,Steeleye Stout,24 - 12 oz bottles,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,72.19,18.0,8.0,0.0,144.0,71.81,2015,1,14,1,Wednesday,0,9 days
1522,10831,SANTG,3,2,38,1,2015-01-14,2015-02-11,2015-01-23,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,Janet Leverling,Sales Representative,New York,USA,8.0,Côte de Blaye,12 - 75 cl bottles,263.5,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,72.19,263.5,8.0,0.0,2108.0,2035.81,2015,1,14,1,Wednesday,0,9 days
1523,10831,SANTG,3,2,43,1,2015-01-14,2015-02-11,2015-01-23,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,Janet Leverling,Sales Representative,New York,USA,8.0,Ipoh Coffee,16 - 500 g tins,46.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,72.19,46.0,9.0,0.0,414.0,341.81,2015,1,14,1,Wednesday,0,9 days
1524,10832,LAMAI,2,2,13,8,2015-01-14,2015-02-11,2015-01-19,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Andrew Fuller,Vice President Sales,New York,USA,8.0,Konbu,2 kg box,6.0,0,Seafood,Seaweed and fish,United Package,43.26,6.0,3.0,0.2,14.4,-28.86,2015,1,14,1,Wednesday,0,5 days
1525,10832,LAMAI,2,2,25,3,2015-01-14,2015-02-11,2015-01-19,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Andrew Fuller,Vice President Sales,New York,USA,8.0,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,14.0,0,Confections,"Desserts, candies, and sweet breads",United Package,43.26,14.0,10.0,0.2,112.0,68.74000000000001,2015,1,14,1,Wednesday,0,5 days
1526,10832,LAMAI,2,2,44,2,2015-01-14,2015-02-11,2015-01-19,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Andrew Fuller,Vice President Sales,New York,USA,8.0,Gula Malacca,20 - 2 kg bags,19.45,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",United Package,43.26,19.45,16.0,0.2,248.96,205.70000000000002,2015,1,14,1,Wednesday,0,5 days
1527,10832,LAMAI,2,2,64,5,2015-01-14,2015-02-11,2015-01-19,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Andrew Fuller,Vice President Sales,New York,USA,8.0,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package,43.26,33.25,3.0,0.0,99.75,56.49,2015,1,14,1,Wednesday,0,5 days
1528,10833,OTTIK,6,2,7,7,2015-01-15,2015-02-12,2015-01-23,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Michael Suyama,Sales Representative,London,UK,5.0,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,Produce,Dried fruit and bean curd,United Package,71.49,30.0,20.0,0.1,540.0,468.51,2015,1,15,1,Thursday,0,8 days
1529,10833,OTTIK,6,2,31,4,2015-01-15,2015-02-12,2015-01-23,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Michael Suyama,Sales Representative,London,UK,5.0,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,Dairy Products,Cheeses,United Package,71.49,12.5,9.0,0.1,101.25,29.760000000000005,2015,1,15,1,Thursday,0,8 days
1530,10833,OTTIK,6,2,53,6,2015-01-15,2015-02-12,2015-01-23,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Michael Suyama,Sales Representative,London,UK,5.0,Perth Pasties,48 pieces,32.8,1,Meat & Poultry,Prepared meats,United Package,71.49,32.8,9.0,0.1,265.68,194.19,2015,1,15,1,Thursday,0,8 days
1531,10834,TRADH,1,3,29,6,2015-01-15,2015-02-12,2015-01-19,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Nancy Davolio,Sales Representative,New York,USA,8.0,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,Meat & Poultry,Prepared meats,Federal Shipping,29.78,123.79,8.0,0.05,940.804,911.024,2015,1,15,1,Thursday,0,4 days
1532,10834,TRADH,1,3,30,8,2015-01-15,2015-02-12,2015-01-19,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Nancy Davolio,Sales Representative,New York,USA,8.0,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,Seafood,Seaweed and fish,Federal Shipping,29.78,25.89,20.0,0.05,491.9099999999999,462.1299999999999,2015,1,15,1,Thursday,0,4 days
1533,10835,ALFKI,1,3,59,4,2015-01-15,2015-02-12,2015-01-21,Alfreds Futterkiste,Maria Anders,Sales Representative,Berlin,Germany,Nancy Davolio,Sales Representative,New York,USA,8.0,Raclette Courdavault,5 kg pkg.,55.0,0,Dairy Products,Cheeses,Federal Shipping,69.53,55.0,15.0,0.0,825.0,755.47,2015,1,15,1,Thursday,0,6 days
1534,10835,ALFKI,1,3,77,2,2015-01-15,2015-02-12,2015-01-21,Alfreds Futterkiste,Maria Anders,Sales Representative,Berlin,Germany,Nancy Davolio,Sales Representative,New York,USA,8.0,Original Frankfurter Grüne Soße,12 boxes,13.0,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Federal Shipping,69.53,13.0,2.0,0.2,20.8,-48.730000000000004,2015,1,15,1,Thursday,0,6 days
1535,10836,ERNSH,7,1,22,5,2015-01-16,2015-02-13,2015-01-21,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Robert King,Sales Representative,London,UK,5.0,Gustaf's Knackebröd,24 - 500 g pkgs.,21.0,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",Speedy Express,411.88,21.0,52.0,0.0,1092.0,680.12,2015,1,16,1,Friday,1,5 days
1536,10836,ERNSH,7,1,35,1,2015-01-16,2015-02-13,2015-01-21,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Robert King,Sales Representative,London,UK,5.0,Steeleye Stout,24 - 12 oz bottles,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express,411.88,18.0,6.0,0.0,108.0,-303.88,2015,1,16,1,Friday,1,5 days
1537,10836,ERNSH,7,1,57,5,2015-01-16,2015-02-13,2015-01-21,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Robert King,Sales Representative,London,UK,5.0,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",Speedy Express,411.88,19.5,24.0,0.0,468.0,56.120000000000005,2015,1,16,1,Friday,1,5 days
1538,10836,ERNSH,7,1,60,4,2015-01-16,2015-02-13,2015-01-21,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Robert King,Sales Representative,London,UK,5.0,Camembert Pierrot,15 - 300 g rounds,34.0,0,Dairy Products,Cheeses,Speedy Express,411.88,34.0,60.0,0.0,2040.0,1628.12,2015,1,16,1,Friday,1,5 days
1539,10836,ERNSH,7,1,64,5,2015-01-16,2015-02-13,2015-01-21,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Robert King,Sales Representative,London,UK,5.0,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",Speedy Express,411.88,33.25,30.0,0.0,997.5,585.62,2015,1,16,1,Friday,1,5 days
1540,10837,BERGS,9,3,13,8,2015-01-16,2015-02-13,2015-01-23,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Anne Dodsworth,Sales Representative,London,UK,5.0,Konbu,2 kg box,6.0,0,Seafood,Seaweed and fish,Federal Shipping,13.32,6.0,6.0,0.0,36.0,22.68,2015,1,16,1,Friday,1,7 days
1541,10837,BERGS,9,3,40,8,2015-01-16,2015-02-13,2015-01-23,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Anne Dodsworth,Sales Representative,London,UK,5.0,Boston Crab Meat,24 - 4 oz tins,18.4,0,Seafood,Seaweed and fish,Federal Shipping,13.32,18.4,25.0,0.0,459.99999999999994,446.67999999999995,2015,1,16,1,Friday,1,7 days
1542,10837,BERGS,9,3,47,3,2015-01-16,2015-02-13,2015-01-23,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Anne Dodsworth,Sales Representative,London,UK,5.0,Zaanse koeken,10 - 4 oz boxes,9.5,0,Confections,"Desserts, candies, and sweet breads",Federal Shipping,13.32,9.5,40.0,0.25,285.0,271.68,2015,1,16,1,Friday,1,7 days
1543,10837,BERGS,9,3,76,1,2015-01-16,2015-02-13,2015-01-23,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Anne Dodsworth,Sales Representative,London,UK,5.0,Lakkaliköri,500 ml,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,13.32,18.0,21.0,0.25,283.5,270.18,2015,1,16,1,Friday,1,7 days
1544,10838,LINOD,3,3,1,1,2015-01-19,2015-02-16,2015-01-23,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Janet Leverling,Sales Representative,New York,USA,8.0,Chai,10 boxes x 20 bags,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,59.28,18.0,4.0,0.25,54.0,-5.280000000000001,2015,1,19,1,Monday,0,4 days
1545,10838,LINOD,3,3,18,8,2015-01-19,2015-02-16,2015-01-23,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Janet Leverling,Sales Representative,New York,USA,8.0,Carnarvon Tigers,16 kg pkg.,62.5,0,Seafood,Seaweed and fish,Federal Shipping,59.28,62.5,25.0,0.25,1171.875,1112.595,2015,1,19,1,Monday,0,4 days
1546,10838,LINOD,3,3,36,8,2015-01-19,2015-02-16,2015-01-23,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Janet Leverling,Sales Representative,New York,USA,8.0,Inlagd Sill,24 - 250 g  jars,19.0,0,Seafood,Seaweed and fish,Federal Shipping,59.28,19.0,50.0,0.25,712.5,653.22,2015,1,19,1,Monday,0,4 days
1547,10839,TRADH,3,3,58,8,2015-01-19,2015-02-16,2015-01-22,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Janet Leverling,Sales Representative,New York,USA,8.0,Escargots de Bourgogne,24 pieces,13.25,0,Seafood,Seaweed and fish,Federal Shipping,35.43,13.25,30.0,0.1,357.75,322.32,2015,1,19,1,Monday,0,3 days
1548,10839,TRADH,3,3,72,4,2015-01-19,2015-02-16,2015-01-22,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Janet Leverling,Sales Representative,New York,USA,8.0,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,Dairy Products,Cheeses,Federal Shipping,35.43,34.8,15.0,0.1,469.8,434.37,2015,1,19,1,Monday,0,3 days
1549,10840,LINOD,4,2,25,3,2015-01-19,2015-03-02,2015-02-16,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Margaret Peacock,Sales Representative,New York,USA,8.0,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,14.0,0,Confections,"Desserts, candies, and sweet breads",United Package,2.71,14.0,6.0,0.2,67.2,64.49000000000001,2015,1,19,1,Monday,0,28 days
1550,10840,LINOD,4,2,39,1,2015-01-19,2015-03-02,2015-02-16,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Margaret Peacock,Sales Representative,New York,USA,8.0,Chartreuse verte,750 cc per bottle,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,2.71,18.0,10.0,0.2,144.0,141.29,2015,1,19,1,Monday,0,28 days
1551,10841,SUPRD,5,2,10,8,2015-01-20,2015-02-17,2015-01-29,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Steven Buchanan,Sales Manager,London,UK,2.0,Ikura,12 - 200 ml jars,31.0,0,Seafood,Seaweed and fish,United Package,424.3,31.0,16.0,0.0,496.0,71.69999999999999,2015,1,20,1,Tuesday,0,9 days
1552,10841,SUPRD,5,2,56,5,2015-01-20,2015-02-17,2015-01-29,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Steven Buchanan,Sales Manager,London,UK,2.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package,424.3,38.0,30.0,0.0,1140.0,715.7,2015,1,20,1,Tuesday,0,9 days
1553,10841,SUPRD,5,2,59,4,2015-01-20,2015-02-17,2015-01-29,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Steven Buchanan,Sales Manager,London,UK,2.0,Raclette Courdavault,5 kg pkg.,55.0,0,Dairy Products,Cheeses,United Package,424.3,55.0,50.0,0.0,2750.0,2325.7,2015,1,20,1,Tuesday,0,9 days
1554,10841,SUPRD,5,2,77,2,2015-01-20,2015-02-17,2015-01-29,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Steven Buchanan,Sales Manager,London,UK,2.0,Original Frankfurter Grüne Soße,12 boxes,13.0,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",United Package,424.3,13.0,15.0,0.0,195.0,-229.3,2015,1,20,1,Tuesday,0,9 days
1555,10842,TORTU,1,3,11,4,2015-01-20,2015-02-17,2015-01-29,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,8.0,Queso Cabrales,1 kg pkg.,21.0,0,Dairy Products,Cheeses,Federal Shipping,54.42,21.0,15.0,0.0,315.0,260.58,2015,1,20,1,Tuesday,0,9 days
1556,10842,TORTU,1,3,43,1,2015-01-20,2015-02-17,2015-01-29,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,8.0,Ipoh Coffee,16 - 500 g tins,46.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,54.42,46.0,5.0,0.0,230.0,175.57999999999998,2015,1,20,1,Tuesday,0,9 days
1557,10842,TORTU,1,3,68,3,2015-01-20,2015-02-17,2015-01-29,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,8.0,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,Confections,"Desserts, candies, and sweet breads",Federal Shipping,54.42,12.5,20.0,0.0,250.0,195.57999999999998,2015,1,20,1,Tuesday,0,9 days
1558,10842,TORTU,1,3,70,1,2015-01-20,2015-02-17,2015-01-29,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,8.0,Outback Lager,24 - 355 ml bottles,15.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,54.42,15.0,12.0,0.0,180.0,125.58,2015,1,20,1,Tuesday,0,9 days
1559,10843,VICTE,4,2,51,7,2015-01-21,2015-02-18,2015-01-26,Victuailles en stock,Mary Saveley,Sales Agent,Lyon,France,Margaret Peacock,Sales Representative,New York,USA,8.0,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,Produce,Dried fruit and bean curd,United Package,9.26,53.0,4.0,0.25,159.0,149.74,2015,1,21,1,Wednesday,0,5 days
1560,10844,PICCO,8,2,22,5,2015-01-21,2015-02-18,2015-01-26,Piccolo und mehr,Georg Pipps,Sales Manager,Salzburg,Austria,Laura Callahan,Sales Manager,New York,USA,2.0,Gustaf's Knackebröd,24 - 500 g pkgs.,21.0,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package,25.22,21.0,35.0,0.0,735.0,709.78,2015,1,21,1,Wednesday,0,5 days
1561,10845,QUICK,8,1,23,5,2015-01-21,2015-02-04,2015-01-30,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,2.0,Tunnbröd,12 - 250 g pkgs.,9.0,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",Speedy Express,212.98,9.0,70.0,0.1,567.0,354.02,2015,1,21,1,Wednesday,0,9 days
1562,10845,QUICK,8,1,35,1,2015-01-21,2015-02-04,2015-01-30,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,2.0,Steeleye Stout,24 - 12 oz bottles,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express,212.98,18.0,25.0,0.1,405.0,192.02,2015,1,21,1,Wednesday,0,9 days
1563,10845,QUICK,8,1,42,5,2015-01-21,2015-02-04,2015-01-30,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,2.0,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,Grains & Cereals,"Breads, crackers, pasta, and cereal",Speedy Express,212.98,14.0,42.0,0.1,529.2,316.22,2015,1,21,1,Wednesday,0,9 days
1564,10845,QUICK,8,1,58,8,2015-01-21,2015-02-04,2015-01-30,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,2.0,Escargots de Bourgogne,24 pieces,13.25,0,Seafood,Seaweed and fish,Speedy Express,212.98,13.25,60.0,0.1,715.5,502.52,2015,1,21,1,Wednesday,0,9 days
1565,10845,QUICK,8,1,64,5,2015-01-21,2015-02-04,2015-01-30,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,2.0,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",Speedy Express,212.98,33.25,48.0,0.0,1596.0,1383.02,2015,1,21,1,Wednesday,0,9 days
1566,10846,SUPRD,2,3,4,2,2015-01-22,2015-03-05,2015-01-23,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Andrew Fuller,Vice President Sales,New York,USA,8.0,Chef Anton's Cajun Seasoning,48 - 6 oz jars,22.0,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Federal Shipping,56.46,22.0,21.0,0.0,462.0,405.54,2015,1,22,1,Thursday,0,1 days
1567,10846,SUPRD,2,3,70,1,2015-01-22,2015-03-05,2015-01-23,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Andrew Fuller,Vice President Sales,New York,USA,8.0,Outback Lager,24 - 355 ml bottles,15.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,56.46,15.0,30.0,0.0,450.0,393.54,2015,1,22,1,Thursday,0,1 days
1568,10846,SUPRD,2,3,74,7,2015-01-22,2015-03-05,2015-01-23,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Andrew Fuller,Vice President Sales,New York,USA,8.0,Longlife Tofu,5 kg pkg.,10.0,0,Produce,Dried fruit and bean curd,Federal Shipping,56.46,10.0,20.0,0.0,200.0,143.54,2015,1,22,1,Thursday,0,1 days
1569,10847,SAVEA,4,3,1,1,2015-01-22,2015-02-05,2015-02-10,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Margaret Peacock,Sales Representative,New York,USA,8.0,Chai,10 boxes x 20 bags,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,487.57,18.0,80.0,0.2,1152.0,664.4300000000001,2015,1,22,1,Thursday,0,19 days
1570,10847,SAVEA,4,3,19,3,2015-01-22,2015-02-05,2015-02-10,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Margaret Peacock,Sales Representative,New York,USA,8.0,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,Confections,"Desserts, candies, and sweet breads",Federal Shipping,487.57,9.2,12.0,0.2,88.32,-399.25,2015,1,22,1,Thursday,0,19 days
1571,10847,SAVEA,4,3,37,8,2015-01-22,2015-02-05,2015-02-10,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Margaret Peacock,Sales Representative,New York,USA,8.0,Gravad lax,12 - 500 g pkgs.,26.0,0,Seafood,Seaweed and fish,Federal Shipping,487.57,26.0,60.0,0.2,1248.0,760.4300000000001,2015,1,22,1,Thursday,0,19 days
1572,10847,SAVEA,4,3,45,8,2015-01-22,2015-02-05,2015-02-10,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Margaret Peacock,Sales Representative,New York,USA,8.0,Rogede sild,1k pkg.,9.5,0,Seafood,Seaweed and fish,Federal Shipping,487.57,9.5,36.0,0.2,273.6,-213.96999999999997,2015,1,22,1,Thursday,0,19 days
1573,10847,SAVEA,4,3,60,4,2015-01-22,2015-02-05,2015-02-10,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Margaret Peacock,Sales Representative,New York,USA,8.0,Camembert Pierrot,15 - 300 g rounds,34.0,0,Dairy Products,Cheeses,Federal Shipping,487.57,34.0,45.0,0.2,1224.0,736.4300000000001,2015,1,22,1,Thursday,0,19 days
1574,10847,SAVEA,4,3,71,4,2015-01-22,2015-02-05,2015-02-10,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Margaret Peacock,Sales Representative,New York,USA,8.0,Flotemysost,10 - 500 g pkgs.,21.5,0,Dairy Products,Cheeses,Federal Shipping,487.57,21.5,55.0,0.2,946.0,458.43,2015,1,22,1,Thursday,0,19 days
1575,10848,CONSH,7,2,5,2,2015-01-23,2015-02-20,2015-01-29,Consolidated Holdings,Elizabeth Brown,Sales Representative,London,UK,Robert King,Sales Representative,London,UK,5.0,Chef Anton's Gumbo Mix,36 boxes,21.35,1,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",United Package,38.24,21.35,30.0,0.0,640.5,602.26,2015,1,23,1,Friday,1,6 days
